Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,source,Years_Operating,Item_Price_Range,I_T_Baking Goods,I_T_Breads,I_T_Breakfast,I_T_Canned,I_T_Dairy,I_T_Frozen Foods,I_T_Fruits and Vegetables,I_T_Hard Drinks,I_T_Health and Hygiene,I_T_Household,I_T_Meat,I_T_Others,I_T_Seafood,I_T_Snack Foods,I_T_Soft Drinks,I_T_Starchy Foods,O_I_OUT010,O_I_OUT013,O_I_OUT017,O_I_OUT018,O_I_OUT019,O_I_OUT027,O_I_OUT035,O_I_OUT045,O_I_OUT046,O_I_OUT049,I_T_C_Drinks,I_T_C_Food,I_T_C_Non-Consumable
9.695,1,0.224607399,223.1404,0,1,0.0,450.0808,train,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7.6,1,0.142699588,171.7448,0,2,1.0,4431.5648,train,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7.51,0,0.103726639,110.6544,2,3,1.0,1901.5248,train,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17.25,1,0.158424516,62.4194,1,3,3.0,2291.0178,train,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.305,1,0.08234117,185.7608,0,1,0.0,1470.0864,train,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11.0,1,0.087847141,156.863,0,1,1.0,2972.797,train,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16.35,0,0.158562708,194.711,0,1,0.0,196.411,train,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17.25,1,0.047458754,95.8068,1,3,2.0,1263.6884,train,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12.150000000000002,0,0.015385857,208.9928,1,3,3.0,9678.0688,train,35,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8.52,0,0.047377447,150.6682,0,1,0.0,457.4046,train,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6.36,0,0.120443298,45.406,2,3,1.0,1118.544,train,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11.15,0,0.032229348,163.2526,2,3,1.0,1480.0734,train,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14.5,1,0.127638966,104.5332,1,3,3.0,2563.33,train,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18.0,0,0.047473135,170.5422,0,2,1.0,3103.9596,train,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.825,1,0.149986868,158.8288,0,2,1.0,1414.1592,train,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14.85,0,0.102065622,254.2698,0,3,0.0,1775.6886,train,22,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.0,0,0.114243048,174.937,0,1,0.0,176.437,train,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20.5,1,0.019183756,83.7592,2,3,1.0,1403.5064,train,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10.395,0,0.112324552,60.622,0,2,1.0,778.986,train,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9.0,0,0.068153091,36.019,0,1,0.0,73.238,train,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13.3,1,0.071597469,60.8536,0,2,1.0,918.804,train,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8.975,1,0.052473797,83.6224,1,3,3.0,3494.1184,train,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19.35,1,0.076914745,114.8518,0,2,1.0,1707.777,train,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16.5,1,0.079837509,102.1332,1,1,1.0,1743.0644,train,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5.63,1,0.024520854,102.8306,2,3,1.0,1986.0814,train,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12.35,0,0.02678995,58.9246,1,3,2.0,926.7936,train,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9.8,0,0.024432767,116.4492,0,2,1.0,2780.3808,train,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.305,1,0.047220268,181.9608,1,3,2.0,2388.8904,train,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18.5,1,0.045534457,146.3102,1,1,1.0,3645.255,train,21,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10.695,1,0.06018442366129034,156.1972,0,1,1.0,1869.5664,train,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6.525,0,0.090806457,86.4882,0,2,1.0,1631.8758,train,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12.35,1,0.033813351,198.1426,1,1,1.0,3757.1094,train,21,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.935,0,0.031730739,261.091,0,2,1.0,2366.919,train,16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.85,1,0.102262138,47.1744,0,3,0.0,90.5488,train,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5.615,0,0.06018442366129034,121.973,0,1,1.0,2463.46,train,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10.5,0,0.052511611,90.783,2,3,1.0,1258.362,train,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17.2,1,0.056713056,223.8088,1,3,3.0,5592.72,train,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8.85,0,0.053950661,182.7292,1,1,1.0,4925.5884,train,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
13.1,1,0.044192372,180.3318,0,1,1.0,2345.6134,train,23,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.8,0,0.046958533,101.3016,1,3,3.0,2327.6368,train,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15.1,0,0.055829496,140.2496,0,2,1.0,2681.8424,train,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17.7,1,0.13498355,184.4924,2,3,1.0,3146.5708,train,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
14.65,0,0.060907308320413356,49.7692,0,2,1.0,837.5764,train,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16.35,0,0.032538896,165.7842,0,1,1.0,2652.5472,train,23,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19.85,0,0.005264755,264.5884,0,2,1.0,5829.7448,train,13,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6.715,1,0.121832956,43.5454,0,2,1.0,838.908,train,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.85,0,0.037403973,192.5478,0,1,1.0,2906.217,train,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.5,1,0.10400212,79.796,1,3,3.0,4074.696,train,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17.1,0,0.054162439,85.3566,2,3,1.0,1775.6886,train,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17.5,0,0.023876708,258.6304,0,1,0.0,516.6608,train,35,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17.85,0,0.065797601,147.805,0,2,1.0,1947.465,train,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19.6,0,0.047857804,45.077,2,3,1.0,605.878,train,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18.1,0,0.048703432,125.9336,1,3,3.0,7158.6816,train,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12.5,0,0.006765149,41.7112,0,1,1.0,383.5008,train,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15.85,1,0.06121988,45.6744,0,2,1.0,633.8416,train,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6.78,1,0.06018442366129034,227.4694,0,1,1.0,3197.1716,train,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19.6,1,0.041563696,47.6376,0,2,1.0,335.5632,train,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17.5,0,0.098457814,171.7738,0,2,1.0,2432.8332,train,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20.75,0,0.108930629,160.9578,0,2,1.0,1444.1202,train,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12.849999999999998,0,0.03046847,254.704,1,3,3.0,3036.048,train,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9.3,0,0.073288275,189.1846,0,3,0.0,382.1692,train,22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17.75,0,0.097692448,242.4196,0,2,1.0,5543.4508,train,16,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17.0,0,0.135944247,171.5106,1,1,1.0,1539.9954,train,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
13.0,1,0.123089128,63.6484,0,1,0.0,65.2484,train,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4.555,1,0.034328578,110.1544,2,3,1.0,1230.3984,train,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10.1,1,0.089688978,225.5088,0,3,0.0,1342.2528,train,22,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20.7,1,0.121709653,119.7466,1,1,1.0,2003.3922,train,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8.785,0,0.020618957,153.0656,0,2,1.0,4170.5712,train,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17.75,0,0.163548055,239.3196,0,3,0.0,723.0588,train,22,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19.25,0,0.178192864,54.9956,0,1,0.0,109.1912,train,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5.465,1,0.048625599,129.2626,0,2,1.0,1311.626,train,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17.6,0,0.170213676,89.5856,0,1,0.0,175.7712,train,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16.75,0,0.044829295,187.4556,1,3,3.0,7510.224,train,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9.695000000000002,0,0.113387677,156.9604,1,3,3.0,1584.604,train,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17.75,0,0.058168807,249.575,0,3,0.0,499.35,train,22,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16.2,1,0.016650191,97.4726,0,2,1.0,1174.4712,train,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20.35,1,0.151044881,79.2276,0,2,1.0,649.8208,train,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.185,0,0.038948125,115.4808,0,2,1.0,820.2656,train,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20.5,0,0.020688969,88.183,1,3,2.0,719.064,train,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8.42,0,0.112249781,64.3168,0,2,1.0,703.0848,train,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10.0,0,0.046116319,141.818,0,2,1.0,838.908,train,13,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.5,0,0.050957715,122.4072,1,3,2.0,2572.6512,train,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6.42,0,0.053211728,177.6002,1,3,3.0,8417.7094,train,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10.6,0,0.011111714,43.8454,0,2,1.0,671.1264,train,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.6,1,0.077029195,177.2344,0,3,0.0,892.172,train,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.51,0,0.017344679,230.801,1,3,3.0,5283.123,train,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16.2,0,0.019457372,153.9972,1,3,2.0,1246.3776,train,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.25,1,0.012063121,183.5924,0,2,1.0,2406.2012,train,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12.15,0,0.079755214,36.6506,1,3,2.0,493.3578,train,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18.25,0,0.074830794,125.9046,1,3,3.0,4482.1656,train,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8.21,0,0.044917289,88.5198,0,2,1.0,1133.8574,train,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6.63,1,0.018310142,57.7588,0,3,0.0,57.2588,train,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.935,1,0.041247932,101.8332,2,3,1.0,2255.7304,train,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11.5,1,0.0204702,88.254,1,3,3.0,2510.066,train,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15.0,1,0.161404914,185.8266,0,2,1.0,1844.266,train,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7.825,0,0.186067862,255.4698,0,1,1.0,5073.396,train,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10.695,0,0.057792343,61.4536,0,1,1.0,428.7752,train,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18.85,0,0.060825986585161314,162.0578,0,2,1.0,3209.156,train,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.1,1,0.061270647,53.2614,1,1,1.0,386.8298,train,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8.945,1,0.087823675,261.091,0,2,1.0,3418.883,train,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8.975,1,0.05281112,86.6224,1,1,1.0,1704.448,train,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20.2,0,0.112495847,124.4046,1,1,1.0,1120.5414,train,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.76,1,0.029100745,80.696,1,3,2.0,559.272,train,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9.0,0,0.019546214,168.1474,0,2,1.0,4211.185,train,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20.2,0,0.112549008,123.1046,0,2,1.0,1120.5414,train,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19.0,0,0.06018442366129034,189.1872,0,1,1.0,567.2616,train,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15.1,1,0.019917598,129.431,2,3,1.0,3505.437,train,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14.1,0,0.089817198,142.7496,1,1,1.0,3528.74,train,21,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20.2,1,0.121442754,94.9752,1,1,1.0,1342.2528,train,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11.395,1,0.069250192,232.9616,1,3,3.0,3515.424,train,35,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.365,0,0.159193194,92.712,1,3,3.0,3635.268,train,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19.699999999999996,0,0.060343599372674875,98.1726,1,3,3.0,978.726,train,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11.349999999999998,1,0.023209537,183.3608,1,3,3.0,6064.1064,train,35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20.25,0,0.148372897,108.8938,0,2,1.0,3644.5892,train,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14.85,0,0.10193883070594598,187.7214,0,3,0.0,188.4214,train,22,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20.7,0,0.065689432,149.7366,0,3,0.0,151.1366,train,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5.15,1,0.061301149,122.1388,0,2,1.0,2352.9372,train,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19.1,0,0.117825569,43.2796,0,1,0.0,41.2796,train,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12.6,1,0.04152307,124.3072,2,3,1.0,5022.7952,train,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10.1,0,0.024201905,114.915,1,1,1.0,2796.36,train,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15.25,1,0.066269294,179.666,0,2,1.0,6471.576,train,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10.5,1,0.01100413,167.1842,0,2,1.0,2984.1156,train,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15.599999999999998,0,0.250560049,126.9994,0,1,0.0,385.4982,train,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14.65,1,0.099113429,52.8666,0,2,1.0,461.3994,train,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6.885,1,0.140008554,108.7228,0,1,1.0,2542.0244,train,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.285,0,0.031278532,176.0054,1,3,2.0,2626.581,train,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11.1,1,0.05373063,165.1526,2,3,1.0,1480.0734,train,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19.85,0,0.025842951,48.6376,1,3,3.0,1677.816,train,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.5,0,0.052555346,89.683,0,1,1.0,988.713,train,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8.485,0,0.10178199,104.699,0,1,0.0,103.199,train,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20.75,0,0.021293097,151.9024,0,2,1.0,2732.4432,train,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.5,1,0.124668026,261.091,1,3,3.0,5522.811,train,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11.85,1,0.050043472,164.6526,2,3,1.0,2137.8838,train,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14.0,0,0.024468806,41.1454,0,2,1.0,503.3448,train,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20.2,0,0.01181025,154.634,2,3,1.0,4287.752,train,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19.0,0,0.027028323,127.0336,1,1,1.0,3962.8416,train,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16.0,1,0.172615327,154.5972,2,3,1.0,1869.5664,train,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20.199999999999996,1,0.06871772,155.563,0,1,0.0,469.389,train,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20.85,0,0.032421521,181.666,2,3,1.0,1438.128,train,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19.0,0,0.127983545,107.6622,2,3,1.0,1270.3464,train,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13.0,1,0.070288365,64.3484,0,2,1.0,2218.4456,train,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,0,0.076755106,141.618,0,3,0.0,139.818,train,22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17.5,0,0.052434201,103.999,0,2,1.0,1857.582,train,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17.75,0,0.053413906,181.766,0,1,0.0,179.766,train,35,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
